round,r,f1_val,f1_val@0.5,pr_auc,n_tree,fit_s,max_depth,learning_rate,reg_lambda,scale_pos_weight,colsample_bytree,subsample,params
0,0.125,0.4945188794153471,0.0,0.36959730146458747,21,0.6,15,0.00495,0.1089,8.831,0.661,0.742,"{""max_depth"": 15, ""learning_rate"": 0.00495, ""reg_lambda"": 0.1089, ""scale_pos_weight"": 8.831, ""colsample_bytree"": 0.661, ""subsample"": 0.742, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.48655256723716384,0.0,0.3695259124012021,7,0.4,13,0.02239,0.0242,2.274,0.9,0.622,"{""max_depth"": 13, ""learning_rate"": 0.02239, ""reg_lambda"": 0.0242, ""scale_pos_weight"": 2.274, ""colsample_bytree"": 0.9, ""subsample"": 0.622, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.2589771490750816,0.0,0.06596890335837918,18,0.3,2,0.00391,2.5545,2.319,0.526,0.915,"{""max_depth"": 2, ""learning_rate"": 0.00391, ""reg_lambda"": 2.5545, ""scale_pos_weight"": 2.319, ""colsample_bytree"": 0.526, ""subsample"": 0.915, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.47915443335290664,0.0,0.31310032967721163,7,0.4,8,0.06284,9.4651,2.809,0.542,0.586,"{""max_depth"": 8, ""learning_rate"": 0.06284, ""reg_lambda"": 9.4651, ""scale_pos_weight"": 2.809, ""colsample_bytree"": 0.542, ""subsample"": 0.586, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.48381962864721484,0.0,0.38844620883644937,10,0.4,6,0.01745,0.2698,8.488,0.735,0.777,"{""max_depth"": 6, ""learning_rate"": 0.01745, ""reg_lambda"": 0.2698, ""scale_pos_weight"": 8.488, ""colsample_bytree"": 0.735, ""subsample"": 0.777, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5237529691211401,0.4960169941582581,0.4500740405181693,125,1.4,11,0.04289,5.6985,7.172,0.886,0.699,"{""max_depth"": 11, ""learning_rate"": 0.04289, ""reg_lambda"": 5.6985, ""scale_pos_weight"": 7.172, ""colsample_bytree"": 0.886, ""subsample"": 0.699, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.44534412955465585,0.0,0.32045627715693853,17,0.4,6,0.00477,18.6954,4.11,0.846,0.994,"{""max_depth"": 6, ""learning_rate"": 0.00477, ""reg_lambda"": 18.6954, ""scale_pos_weight"": 4.11, ""colsample_bytree"": 0.846, ""subsample"": 0.994, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.48426150121065376,0.2942528735632184,0.3907096499749496,58,0.7,5,0.07245,0.0113,6.433,0.549,0.936,"{""max_depth"": 5, ""learning_rate"": 0.07245, ""reg_lambda"": 0.0113, ""scale_pos_weight"": 6.433, ""colsample_bytree"": 0.549, ""subsample"": 0.936, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5079552150854449,0.4900161899622234,0.42643719864055973,66,0.9,11,0.08717,0.0137,2.199,0.916,0.843,"{""max_depth"": 11, ""learning_rate"": 0.08717, ""reg_lambda"": 0.0137, ""scale_pos_weight"": 2.199, ""colsample_bytree"": 0.916, ""subsample"": 0.843, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.2734271303424476,0.0,0.10457731191313593,1,0.3,5,0.04313,2.381,5.853,0.505,0.892,"{""max_depth"": 5, ""learning_rate"": 0.04313, ""reg_lambda"": 2.381, ""scale_pos_weight"": 5.853, ""colsample_bytree"": 0.505, ""subsample"": 0.892, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.49470404984423677,0.0,0.390721405397795,9,0.6,15,0.01191,0.0267,5.922,0.685,0.803,"{""max_depth"": 15, ""learning_rate"": 0.01191, ""reg_lambda"": 0.0267, ""scale_pos_weight"": 5.922, ""colsample_bytree"": 0.685, ""subsample"": 0.803, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.042188628496002786,0.0,0.016804843575790682,3,0.3,1,0.00559,1.4432,6.489,0.541,0.818,"{""max_depth"": 1, ""learning_rate"": 0.00559, ""reg_lambda"": 1.4432, ""scale_pos_weight"": 6.489, ""colsample_bytree"": 0.541, ""subsample"": 0.818, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.2529530394698934,0.0,0.08386513157430492,30,0.4,1,0.05779,0.1403,5.692,0.953,0.851,"{""max_depth"": 1, ""learning_rate"": 0.05779, ""reg_lambda"": 0.1403, ""scale_pos_weight"": 5.692, ""colsample_bytree"": 0.953, ""subsample"": 0.851, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.49007444168734493,0.43518951801591016,0.4165832517215952,100,1.4,15,0.08907,0.2335,8.418,0.726,0.895,"{""max_depth"": 15, ""learning_rate"": 0.08907, ""reg_lambda"": 0.2335, ""scale_pos_weight"": 8.418, ""colsample_bytree"": 0.726, ""subsample"": 0.895, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.42533333333333334,0.3261634728197106,0.30381145625904404,13,0.4,4,0.0761,40.8219,8.241,0.661,0.956,"{""max_depth"": 4, ""learning_rate"": 0.0761, ""reg_lambda"": 40.8219, ""scale_pos_weight"": 8.241, ""colsample_bytree"": 0.661, ""subsample"": 0.956, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.40425531914893614,0.0,0.335154099459308,15,0.5,14,0.00777,3.8496,7.734,0.525,0.634,"{""max_depth"": 14, ""learning_rate"": 0.00777, ""reg_lambda"": 3.8496, ""scale_pos_weight"": 7.734, ""colsample_bytree"": 0.525, ""subsample"": 0.634, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.48423423423423423,0.0,0.31997830124059445,54,0.6,3,0.01131,24.4898,1.017,0.945,0.667,"{""max_depth"": 3, ""learning_rate"": 0.01131, ""reg_lambda"": 24.4898, ""scale_pos_weight"": 1.017, ""colsample_bytree"": 0.945, ""subsample"": 0.667, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5044510385756676,0.49294245385450597,0.42892320650427807,123,1.5,14,0.0801,0.0176,5.907,0.611,0.851,"{""max_depth"": 14, ""learning_rate"": 0.0801, ""reg_lambda"": 0.0176, ""scale_pos_weight"": 5.907, ""colsample_bytree"": 0.611, ""subsample"": 0.851, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.43221781055019853,0.4036259541984733,0.37296439706409784,72,0.9,10,0.0533,0.0966,8.739,0.589,0.74,"{""max_depth"": 10, ""learning_rate"": 0.0533, ""reg_lambda"": 0.0966, ""scale_pos_weight"": 8.739, ""colsample_bytree"": 0.589, ""subsample"": 0.74, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4924791086350975,0.0,0.3464578979698721,7,0.4,10,0.00915,0.3137,7.257,0.658,0.765,"{""max_depth"": 10, ""learning_rate"": 0.00915, ""reg_lambda"": 0.3137, ""scale_pos_weight"": 7.257, ""colsample_bytree"": 0.658, ""subsample"": 0.765, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.39486139283299526,0.0,0.292899536318088,17,0.4,2,0.02999,13.8976,3.642,0.528,0.619,"{""max_depth"": 2, ""learning_rate"": 0.02999, ""reg_lambda"": 13.8976, ""scale_pos_weight"": 3.642, ""colsample_bytree"": 0.528, ""subsample"": 0.619, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.3121495327102804,0.3081847279378144,0.25353828944633244,16,0.4,3,0.06554,4.2676,6.466,0.516,0.749,"{""max_depth"": 3, ""learning_rate"": 0.06554, ""reg_lambda"": 4.2676, ""scale_pos_weight"": 6.466, ""colsample_bytree"": 0.516, ""subsample"": 0.749, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.37551020408163266,0.0018467220683287165,0.3235092754654295,54,0.8,9,0.00992,0.2453,9.634,0.582,0.544,"{""max_depth"": 9, ""learning_rate"": 0.00992, ""reg_lambda"": 0.2453, ""scale_pos_weight"": 9.634, ""colsample_bytree"": 0.582, ""subsample"": 0.544, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.51933064050779,0.0,0.4052404455031159,7,0.4,8,0.02911,0.1198,7.352,0.848,0.719,"{""max_depth"": 8, ""learning_rate"": 0.02911, ""reg_lambda"": 0.1198, ""scale_pos_weight"": 7.352, ""colsample_bytree"": 0.848, ""subsample"": 0.719, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5,0.0,0.3685707684907875,8,0.4,5,0.0565,0.1973,6.609,0.77,0.536,"{""max_depth"": 5, ""learning_rate"": 0.0565, ""reg_lambda"": 0.1973, ""scale_pos_weight"": 6.609, ""colsample_bytree"": 0.77, ""subsample"": 0.536, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.47506234413965087,0.0036900369003690036,0.39053876877714205,57,0.9,8,0.02212,80.2102,8.053,0.74,0.598,"{""max_depth"": 8, ""learning_rate"": 0.02212, ""reg_lambda"": 80.2102, ""scale_pos_weight"": 8.053, ""colsample_bytree"": 0.74, ""subsample"": 0.598, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4685358255451713,0.0,0.33598027502343475,5,0.4,6,0.00803,0.0148,6.234,0.712,0.829,"{""max_depth"": 6, ""learning_rate"": 0.00803, ""reg_lambda"": 0.0148, ""scale_pos_weight"": 6.234, ""colsample_bytree"": 0.712, ""subsample"": 0.829, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5005561735261401,0.0,0.3341961858492336,2,0.4,12,0.01334,0.2559,1.366,0.991,0.538,"{""max_depth"": 12, ""learning_rate"": 0.01334, ""reg_lambda"": 0.2559, ""scale_pos_weight"": 1.366, ""colsample_bytree"": 0.991, ""subsample"": 0.538, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.48322147651006714,0.0,0.326676993704357,2,0.4,8,0.00345,0.0726,2.226,0.897,0.576,"{""max_depth"": 8, ""learning_rate"": 0.00345, ""reg_lambda"": 0.0726, ""scale_pos_weight"": 2.226, ""colsample_bytree"": 0.897, ""subsample"": 0.576, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.40713224368499257,0.0,0.22218551309023393,26,0.5,14,0.00331,53.2447,3.889,0.921,0.981,"{""max_depth"": 14, ""learning_rate"": 0.00331, ""reg_lambda"": 53.2447, ""scale_pos_weight"": 3.889, ""colsample_bytree"": 0.921, ""subsample"": 0.981, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5179941002949853,0.3584637268847795,0.38877203884066425,19,0.4,6,0.03901,0.1104,5.429,0.891,0.849,"{""max_depth"": 6, ""learning_rate"": 0.03901, ""reg_lambda"": 0.1104, ""scale_pos_weight"": 5.429, ""colsample_bytree"": 0.891, ""subsample"": 0.849, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.39675174013921116,0.0,0.31252312476467514,10,0.5,15,0.02074,4.2659,4.269,0.596,0.849,"{""max_depth"": 15, ""learning_rate"": 0.02074, ""reg_lambda"": 4.2659, ""scale_pos_weight"": 4.269, ""colsample_bytree"": 0.596, ""subsample"": 0.849, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4636309875813128,0.0,0.33403159915376024,23,0.5,13,0.00319,13.6623,1.065,0.808,0.797,"{""max_depth"": 13, ""learning_rate"": 0.00319, ""reg_lambda"": 13.6623, ""scale_pos_weight"": 1.065, ""colsample_bytree"": 0.808, ""subsample"": 0.797, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.31953472459801574,0.11917098445595854,0.2108695786082895,32,0.6,10,0.02445,10.7495,5.824,0.836,0.854,"{""max_depth"": 10, ""learning_rate"": 0.02445, ""reg_lambda"": 10.7495, ""scale_pos_weight"": 5.824, ""colsample_bytree"": 0.836, ""subsample"": 0.854, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.47831632653061223,0.0,0.323351361949763,15,0.4,2,0.00644,50.8705,3.948,0.792,0.552,"{""max_depth"": 2, ""learning_rate"": 0.00644, ""reg_lambda"": 50.8705, ""scale_pos_weight"": 3.948, ""colsample_bytree"": 0.792, ""subsample"": 0.552, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.3077547706049533,0.0,0.2372690259027734,15,0.5,12,0.03028,0.7033,6.095,0.514,0.62,"{""max_depth"": 12, ""learning_rate"": 0.03028, ""reg_lambda"": 0.7033, ""scale_pos_weight"": 6.095, ""colsample_bytree"": 0.514, ""subsample"": 0.62, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5105358217941,0.5008537279453614,0.44572962582363423,135,1.7,15,0.09163,0.0211,2.275,0.787,0.887,"{""max_depth"": 15, ""learning_rate"": 0.09163, ""reg_lambda"": 0.0211, ""scale_pos_weight"": 2.275, ""colsample_bytree"": 0.787, ""subsample"": 0.887, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.042188628496002786,0.0,0.017794144535641127,5,0.3,1,0.06192,10.9872,4.129,0.791,0.907,"{""max_depth"": 1, ""learning_rate"": 0.06192, ""reg_lambda"": 10.9872, ""scale_pos_weight"": 4.129, ""colsample_bytree"": 0.791, ""subsample"": 0.907, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.46540110226576853,0.0,0.35759715171943723,49,0.9,13,0.00511,0.0212,5.127,0.655,0.502,"{""max_depth"": 13, ""learning_rate"": 0.00511, ""reg_lambda"": 0.0212, ""scale_pos_weight"": 5.127, ""colsample_bytree"": 0.655, ""subsample"": 0.502, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.44086021505376344,0.0,0.3547308471966419,37,0.6,15,0.01147,34.083,4.008,0.831,0.784,"{""max_depth"": 15, ""learning_rate"": 0.01147, ""reg_lambda"": 34.083, ""scale_pos_weight"": 4.008, ""colsample_bytree"": 0.831, ""subsample"": 0.784, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.37061769616026713,0.0,0.20933506556083245,8,0.4,8,0.0089,0.7421,4.309,0.619,0.544,"{""max_depth"": 8, ""learning_rate"": 0.0089, ""reg_lambda"": 0.7421, ""scale_pos_weight"": 4.309, ""colsample_bytree"": 0.619, ""subsample"": 0.544, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.37321760694358336,0.0,0.276053485965515,21,0.7,12,0.00682,0.0215,2.356,0.562,0.687,"{""max_depth"": 12, ""learning_rate"": 0.00682, ""reg_lambda"": 0.0215, ""scale_pos_weight"": 2.356, ""colsample_bytree"": 0.562, ""subsample"": 0.687, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.042188628496002786,0.0,0.017794144535641127,2,0.3,1,0.0072,0.0104,1.296,0.995,0.623,"{""max_depth"": 1, ""learning_rate"": 0.0072, ""reg_lambda"": 0.0104, ""scale_pos_weight"": 1.296, ""colsample_bytree"": 0.995, ""subsample"": 0.623, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.46203763789746916,0.0,0.3665856663949838,16,0.6,12,0.02748,1.609,4.5,0.867,0.968,"{""max_depth"": 12, ""learning_rate"": 0.02748, ""reg_lambda"": 1.609, ""scale_pos_weight"": 4.5, ""colsample_bytree"": 0.867, ""subsample"": 0.968, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.03690083162689623,0.0,0.015601275017010113,1,0.3,1,0.01243,0.3172,5.628,0.617,0.587,"{""max_depth"": 1, ""learning_rate"": 0.01243, ""reg_lambda"": 0.3172, ""scale_pos_weight"": 5.628, ""colsample_bytree"": 0.617, ""subsample"": 0.587, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5156069364161849,0.00919963201471941,0.4052956063298988,16,0.6,12,0.03277,0.0115,2.246,0.904,0.666,"{""max_depth"": 12, ""learning_rate"": 0.03277, ""reg_lambda"": 0.0115, ""scale_pos_weight"": 2.246, ""colsample_bytree"": 0.904, ""subsample"": 0.666, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.3671596124426313,0.0,0.28733564648306953,23,0.6,6,0.02181,0.0167,5.957,0.514,0.604,"{""max_depth"": 6, ""learning_rate"": 0.02181, ""reg_lambda"": 0.0167, ""scale_pos_weight"": 5.957, ""colsample_bytree"": 0.514, ""subsample"": 0.604, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5141481035520771,0.0,0.3703713609355472,24,0.8,11,0.01931,0.0317,5.131,0.89,0.853,"{""max_depth"": 11, ""learning_rate"": 0.01931, ""reg_lambda"": 0.0317, ""scale_pos_weight"": 5.131, ""colsample_bytree"": 0.89, ""subsample"": 0.853, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.40104712041884816,0.0,0.24547875366646185,5,0.4,7,0.01131,0.9651,8.191,0.632,0.57,"{""max_depth"": 7, ""learning_rate"": 0.01131, ""reg_lambda"": 0.9651, ""scale_pos_weight"": 8.191, ""colsample_bytree"": 0.632, ""subsample"": 0.57, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.3891345546430828,0.0,0.26448616819231663,6,0.5,9,0.06449,31.3871,5.295,0.518,0.871,"{""max_depth"": 9, ""learning_rate"": 0.06449, ""reg_lambda"": 31.3871, ""scale_pos_weight"": 5.295, ""colsample_bytree"": 0.518, ""subsample"": 0.871, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.2589771490750816,0.0,0.10170299141449535,1,0.4,15,0.04844,72.5309,1.322,0.906,0.668,"{""max_depth"": 15, ""learning_rate"": 0.04844, ""reg_lambda"": 72.5309, ""scale_pos_weight"": 1.322, ""colsample_bytree"": 0.906, ""subsample"": 0.668, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.43221781055019853,0.39277851166886835,0.3675199905440596,28,0.8,7,0.07093,0.1015,9.941,0.519,0.557,"{""max_depth"": 7, ""learning_rate"": 0.07093, ""reg_lambda"": 0.1015, ""scale_pos_weight"": 9.941, ""colsample_bytree"": 0.519, ""subsample"": 0.557, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.3106113843991567,0.0,0.17056808353768851,17,0.6,10,0.01663,7.5128,9.338,0.924,0.985,"{""max_depth"": 10, ""learning_rate"": 0.01663, ""reg_lambda"": 7.5128, ""scale_pos_weight"": 9.338, ""colsample_bytree"": 0.924, ""subsample"": 0.985, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4942528735632184,0.0,0.2960271562536358,10,0.4,3,0.01287,2.2793,7.228,0.951,0.796,"{""max_depth"": 3, ""learning_rate"": 0.01287, ""reg_lambda"": 2.2793, ""scale_pos_weight"": 7.228, ""colsample_bytree"": 0.951, ""subsample"": 0.796, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4643064422518862,0.31920048455481526,0.3929953780453737,36,0.7,7,0.07227,0.46,7.942,0.999,0.539,"{""max_depth"": 7, ""learning_rate"": 0.07227, ""reg_lambda"": 0.46, ""scale_pos_weight"": 7.942, ""colsample_bytree"": 0.999, ""subsample"": 0.539, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4840686274509804,0.383399209486166,0.4254374934608658,152,2.2,15,0.07157,37.8411,8.855,0.639,0.703,"{""max_depth"": 15, ""learning_rate"": 0.07157, ""reg_lambda"": 37.8411, ""scale_pos_weight"": 8.855, ""colsample_bytree"": 0.639, ""subsample"": 0.703, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4343770819453698,0.0,0.3329100116142702,38,0.7,11,0.01829,75.6295,3.39,0.83,0.88,"{""max_depth"": 11, ""learning_rate"": 0.01829, ""reg_lambda"": 75.6295, ""scale_pos_weight"": 3.39, ""colsample_bytree"": 0.83, ""subsample"": 0.88, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
1,0.25,0.4913151364764268,0.0,0.33073572397472184,2,0.8,6,0.00767,0.1688,6.047,0.898,0.721,"{""max_depth"": 6, ""learning_rate"": 0.00767, ""reg_lambda"": 0.1688, ""scale_pos_weight"": 6.047, ""colsample_bytree"": 0.898, ""subsample"": 0.721, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
1,0.25,0.5369603784742756,0.5249169435215947,0.46082347536795837,209,5.0,13,0.0435,0.02,4.415,0.663,0.785,"{""max_depth"": 13, ""learning_rate"": 0.0435, ""reg_lambda"": 0.02, ""scale_pos_weight"": 4.415, ""colsample_bytree"": 0.663, ""subsample"": 0.785, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
1,0.25,0.5561372891215823,0.5326145552560647,0.47204451568564104,107,2.4,11,0.04289,5.6985,7.172,0.886,0.699,"{""max_depth"": 11, ""learning_rate"": 0.04289, ""reg_lambda"": 5.6985, ""scale_pos_weight"": 7.172, ""colsample_bytree"": 0.886, ""subsample"": 0.699, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
1,0.25,0.5191024863553669,0.0,0.431720158835409,94,2.5,12,0.00554,0.1497,7.125,0.853,0.84,"{""max_depth"": 12, ""learning_rate"": 0.00554, ""reg_lambda"": 0.1497, ""scale_pos_weight"": 7.125, ""colsample_bytree"": 0.853, ""subsample"": 0.84, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
1,0.25,0.5015673981191222,0.0,0.3843143272213744,9,0.7,6,0.03502,0.0352,3.813,0.858,0.951,"{""max_depth"": 6, ""learning_rate"": 0.03502, ""reg_lambda"": 0.0352, ""scale_pos_weight"": 3.813, ""colsample_bytree"": 0.858, ""subsample"": 0.951, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
1,0.25,0.509478672985782,0.0,0.3551001390922743,2,0.6,4,0.01594,0.2225,4.069,0.912,0.727,"{""max_depth"": 4, ""learning_rate"": 0.01594, ""reg_lambda"": 0.2225, ""scale_pos_weight"": 4.069, ""colsample_bytree"": 0.912, ""subsample"": 0.727, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
1,0.25,0.5150214592274678,0.0,0.39357804193234097,36,1.7,15,0.00702,0.0376,7.74,0.834,0.715,"{""max_depth"": 15, ""learning_rate"": 0.00702, ""reg_lambda"": 0.0376, ""scale_pos_weight"": 7.74, ""colsample_bytree"": 0.834, ""subsample"": 0.715, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
1,0.25,0.5008944543828264,0.0,0.37587381446372004,22,0.9,5,0.01638,0.5178,4.814,0.793,0.561,"{""max_depth"": 5, ""learning_rate"": 0.01638, ""reg_lambda"": 0.5178, ""scale_pos_weight"": 4.814, ""colsample_bytree"": 0.793, ""subsample"": 0.561, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
1,0.25,0.46782178217821785,0.0,0.35152215335460124,9,0.8,8,0.02911,0.1198,7.352,0.848,0.719,"{""max_depth"": 8, ""learning_rate"": 0.02911, ""reg_lambda"": 0.1198, ""scale_pos_weight"": 7.352, ""colsample_bytree"": 0.848, ""subsample"": 0.719, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
1,0.25,0.507177033492823,0.0,0.38246952330590095,6,0.7,6,0.0166,0.085,8.217,0.962,0.633,"{""max_depth"": 6, ""learning_rate"": 0.0166, ""reg_lambda"": 0.085, ""scale_pos_weight"": 8.217, ""colsample_bytree"": 0.962, ""subsample"": 0.633, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
1,0.25,0.5214092140921409,0.0,0.3948158041965316,15,0.8,5,0.01178,0.5237,5.4,0.988,0.888,"{""max_depth"": 5, ""learning_rate"": 0.01178, ""reg_lambda"": 0.5237, ""scale_pos_weight"": 5.4, ""colsample_bytree"": 0.988, ""subsample"": 0.888, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
